activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003016612,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,6,3,2,1,1,1,2,2,2,285000.0,NA,0005.875,NA,2,0002533.82,NA,0000000.00,0007482.64,0000015.81,00240,NA,NA,2,2,2,2,575000,1,1,3,5,1,NA,0000189,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,6450,33.27,105700,166.07,1998,2101,15
2023,6BYL5QZYBDK8S7L73M02,20100,DE,10001,10001040501,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,2,2,3,1,1,2,2,2,355000.0,NA,0005.625,NA,2,0012695.63,NA,0001762.09,0001762.09,,00360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,0000098,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,<25,No,No,3,3,6,,,,,10,,,,4605,61.37,85300,77.11,1423,1749,40
2023,6BYL5QZYBDK8S7L73M02,20100,DE,10001,10001042204,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,2,2,3,32,1,2,2,2,625000.0,NA,0006.250,NA,2,0010144.55,NA,0006082.50,0004687.50,0000202.70,00360,NA,NA,2,2,2,2,1105000,1,1,3,5,1,NA,0000196,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,3,3,6,,,,,10,,,,4773,43.33,85300,156.64,1194,1436,16
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005051010,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,6,1,2,1,1,1,2,2,2,205000.0,NA,0005.990,NA,2,0004797.75,NA,0001700.00,0009000.00,,00360,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,0000088,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,3,3,6,,,,,10,,,,2795,12.67,93300,95.11,1044,1260,19
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005050804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,6,3,2,1,1,1,2,2,2,675000.0,NA,0007.125,NA,2,0004254.64,NA,0000080.00,0010080.00,,00360,NA,NA,2,2,2,2,725000,1,1,3,5,1,NA,0000249,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,3,3,6,,,,,10,,,,4188,20.75,93300,102.89,1346,1574,16
2023,6BYL5QZYBDK8S7L73M02,20100,DE,10001,10001040501,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,2,2,3,1,1,2,2,2,395000.0,NA,0006.125,NA,2,0009671.82,NA,0000000.00,,0001987.00,00360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,0000112,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,4605,61.37,85300,77.11,1423,1749,40
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005051010,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,1,2,1,1,1,2,2,2,685000.0,NA,0007.125,NA,2,0016848.94,NA,0011905.00,0012881.25,,00360,NA,NA,2,2,2,2,855000,1,1,3,5,1,NA,0000240,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,65-74,Yes,Yes,3,3,6,,,,,10,,,,2795,12.67,93300,95.11,1044,1260,19
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003014812,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,6,3,2,1,1,1,2,2,2,245000.0,NA,0006.875,NA,2,0006850.16,NA,0004555.00,0003660.00,,00360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,0000084,NA,9,9,1,14,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,4559,45.34,105700,161.06,1239,1489,28
2023,6BYL5QZYBDK8S7L73M02,20100,DE,10001,10001040201,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,6,2,2,2,1,1,2,2,2,485000.0,NA,0006.250,NA,2,0011074.24,NA,0000000.00,0009005.44,,00360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,0000126,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,3,3,6,,,,,10,,,,5446,39.52,85300,110.7,1182,1727,29
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003012600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,6,1,2,1,1,1,2,2,2,315000.0,NA,0007.500,NA,2,0006044.60,NA,0002867.50,0001567.50,,00360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,0000098,NA,9,9,2,,,,,5,,,,,1,4,3,,,,,8,,,,,1,4,1,5,1,4,45-54,9999,No,NA,3,3,6,,,,,10,,,,2945,30.8,105700,92.39,947,1151,64
2023,6BYL5QZYBDK8S7L73M02,20100,DE,10001,10001043400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,1,2,1,1,1,2,2,2,325000.0,NA,0007.125,NA,2,0009316.00,NA,0005651.25,0003241.00,,00360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,0000096,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,5648,33.82,85300,92.36,1708,2226,23
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005050905,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,6,1,2,1,1,1,2,2,2,445000.0,NA,0007.375,NA,2,0006132.15,NA,0001600.00,,,00360,NA,NA,2,2,2,2,745000,1,1,3,5,1,NA,0000119,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,3,3,6,,,,,10,,,,2848,11.27,93300,114.43,1331,2684,26
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003016612,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,6,0,2,1,1,1,2,2,2,445000.0,NA,0005.875,NA,2,0024671.39,NA,0021643.50,0023430.75,,00360,NA,NA,2,2,2,2,745000,1,1,3,5,1,NA,0000426,NA,9,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,55-64,55-64,No,No,3,3,6,,,,,10,,,,6450,33.27,105700,166.07,1998,2101,15
2023,6BYL5QZYBDK8S7L73M02,20100,DE,10001,10001040204,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,6,2,2,3,1,1,2,2,2,395000.0,NA,0006.750,NA,2,0007827.95,NA,0004561.55,0003116.55,0000063.25,00360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,0000120,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,3,3,6,,,,,10,,,,6451,45.25,85300,143.81,1530,1792,17
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005050905,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,1,2,1,1,1,2,2,2,675000.0,NA,0007.625,NA,2,0014003.49,NA,0009232.56,0007632.56,,00360,NA,NA,2,2,2,2,845000,1,1,3,5,1,NA,0000226,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,3,3,6,,,,,10,,,,2848,11.27,93300,114.43,1331,2684,26
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005051010,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,1,2,1,1,1,2,2,2,615000.0,NA,0007.625,NA,2,0010087.11,NA,0005444.69,0003844.69,,00360,NA,NA,2,2,2,2,765000,1,1,3,5,1,NA,0000145,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,3,3,6,,,,,10,,,,2795,12.67,93300,95.11,1044,1260,19
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005051010,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,1,2,1,1,1,2,2,2,215000.0,NA,0007.625,NA,2,0004975.70,NA,0001600.00,,,00360,NA,NA,2,2,2,2,665000,1,1,3,5,1,NA,0000071,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,55-64,65-74,No,Yes,3,3,6,,,,,10,,,,2795,12.67,93300,95.11,1044,1260,19
2023,6BYL5QZYBDK8S7L73M02,20100,DE,10001,10001043400,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,2,2,3,1,1,2,2,2,365000.0,NA,0005.750,NA,2,0023272.34,NA,0015610.17,0015060.17,0000035.00,00360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,0000191,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,5648,33.82,85300,92.36,1708,2226,23
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003016614,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,6,2,2,3,1,1,2,2,2,355000.0,NA,0005.625,NA,2,0007302.46,NA,0000000.00,0011181.78,,00360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,0000110,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,6239,44.72,105700,157.27,1834,2130,19
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005051014,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,6,2,2,2,1,1,2,2,2,415000.0,NA,0005.625,NA,2,0013909.25,NA,0003626.43,0011276.43,,00360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,0000129,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,65-74,No,Yes,3,3,6,,,,,10,,,,1881,8.45,93300,122.82,834,1327,13
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005051010,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,3,1,1,2,2,2,75000.0,NA,0007.750,NA,2,0001699.25,NA,0000000.00,0000281.25,,00360,NA,NA,2,2,2,2,685000,1,1,3,5,1,NA,0000041,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,3,3,6,,,,,10,,,,2795,12.67,93300,95.11,1044,1260,19
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003016612,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,595000.0,NA,0007.625,NA,2,0006696.26,NA,0002347.63,0000747.63,,00360,NA,NA,2,2,2,2,805000,1,1,3,5,1,NA,0000205,NA,9,9,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,6450,33.27,105700,166.07,1998,2101,15
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005050905,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,715000.0,NA,0007.625,NA,2,0006494.31,NA,0001600.00,,,00360,NA,NA,2,2,2,2,895000,1,1,3,5,1,NA,0000216,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,3,3,6,,,,,10,,,,2848,11.27,93300,114.43,1331,2684,26
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005051302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,6,3,2,1,1,1,2,2,2,615000.0,NA,0005.875,NA,2,0009978.36,NA,0005626.37,0003836.37,0006997.51,00360,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,0000203,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,3,3,6,,,,,10,,,,4907,13.1,93300,110.73,1782,3238,11
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005051013,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,3,2,1,1,1,2,2,2,415000.0,NA,0005.990,NA,2,0008445.24,NA,0005211.80,0008741.32,,00360,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,0000175,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,3,3,6,,,,,10,,,,3686,13.27,93300,116.52,1534,1907,17
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005051308,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,6,0,2,1,1,1,2,2,2,265000.0,NA,0007.625,NA,2,0006848.80,NA,0004284.60,0002589.60,,00360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,0000107,NA,9,9,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,3,3,6,,,,,10,,,,4074,8.59,93300,103.01,1358,2209,21
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005051015,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,725000.0,NA,0005.875,NA,2,0006340.00,NA,0001850.00,0030812.50,,00360,NA,NA,2,2,2,2,975000,1,1,3,5,1,NA,0000139,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,1877,13.64,93300,128.45,684,1329,27
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005051013,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,0,2,3,1,1,2,2,2,565000.0,NA,0004.750,NA,2,0012004.36,NA,0008021.81,0027521.81,,00360,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,0000090,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,3,3,6,,,,,10,,,,3686,13.27,93300,116.52,1534,1907,17
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003016611,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Asian,Joint,6,0,2,1,1,1,2,2,1,295000.0,NA,0006.750,NA,3,NA,NA,NA,NA,NA,00240,NA,NA,2,2,2,2,385000,1,3,3,5,1,NA,0000145,NA,9,9,3,,,,,2,,,,,2,2,2,21,,,,2,21,,,,2,2,1,2,2,2,35-44,35-44,No,No,3,3,6,,,,,10,,,,7851,43.46,105700,140.97,2211,2393,16
2023,6BYL5QZYBDK8S7L73M02,20100,DE,10001,10001041803,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,0,2,3,1,1,2,2,2,375000.0,NA,0005.990,NA,2,0001869.25,NA,0000000.00,0007936.45,,00360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,0000089,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,3,3,6,,,,,10,,,,4384,45.8,85300,70.55,1432,1909,21
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005051310,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,605000.0,NA,0008.125,NA,2,0007941.38,NA,0003985.14,0002135.14,,00360,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,0000168,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,3,3,6,,,,,10,,,,1933,6.73,93300,139.37,727,1233,14
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003016614,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,6,0,2,3,1,1,2,2,2,495000.0,NA,0006.375,NA,2,0013978.37,NA,0000000.00,0008706.44,,00360,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,0000107,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,3,3,6,,,,,10,,,,6239,44.72,105700,157.27,1834,2130,19
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003014810,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,105000.0,077.450,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,555000,1,1,3,5,1,NA,0000250,<20%,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,7,,,,,9,,,,7083,43.36,105700,97.44,1864,2127,30
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003013905,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,3,0,2,1,4,2,2,1,2,25000.0,071.670,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,265000,1,1,3,5,1,NA,0000062,<20%,9,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,7,,,,,9,,,,4169,64.74,105700,94.6,612,881,27
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003012900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,2,2,2,1,2,105000.0,083.620,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,255000,1,1,3,5,1,NA,0000135,<20%,9,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,4,9,,,4823,62.78,105700,73.09,974,1488,62
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003016401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,1,2,2,2,1,2,75000.0,065.500,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,465000,1,1,3,5,1,NA,0000107,<20%,9,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,9,,,,6711,54.85,105700,129.06,2023,2153,19
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003001400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,2,2,2,1,2,125000.0,100.000,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,205000,1,1,3,5,1,NA,0000080,20%-<30%,9,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,4,9,,,2103,49.5,105700,86.37,421,815,0
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003011202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,75000.0,090.490,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,415000,1,1,3,5,1,NA,0000105,<20%,9,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,4,9,,,4003,23.88,105700,118.07,1438,1515,47
2023,6BYL5QZYBDK8S7L73M02,20100,DE,10001,10001041702,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,1,2,35000.0,062.670,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,455000,1,1,3,5,1,NA,0000127,<20%,9,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,7,,,,,9,,,,4472,44.23,85300,147.27,1387,1859,34
2023,6BYL5QZYBDK8S7L73M02,20100,DE,10001,10001040700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,4,1,2,1,2,175000.0,014.580,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,1205000,1,1,3,5,1,NA,0000111,30%-<36%,9,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,7,,,,,9,,,,5461,55.8,85300,122.38,1433,1933,37
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003014812,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,3,0,2,1,2,2,2,1,2,55000.0,085.550,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,685000,1,1,3,5,1,NA,0000124,<20%,9,9,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,7,,,,,9,,,,4559,45.34,105700,161.06,1239,1489,28
2023,6BYL5QZYBDK8S7L73M02,20100,DE,10001,10001040206,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,4,2,2,1,2,25000.0,069.600,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,255000,1,1,3,5,1,NA,0000045,<20%,9,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,9,,,,7643,47.61,85300,103.52,2299,2423,15
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005051103,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,175000.0,053.520,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,1025000,1,2,3,5,1,NA,0000157,20%-<30%,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,7,,,,,4,9,,,952,7.88,93300,138.53,616,2098,35
2023,6BYL5QZYBDK8S7L73M02,20100,DE,10001,10001040206,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,3,0,2,1,2,2,2,1,2,35000.0,056.420,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,415000,1,1,3,5,1,NA,0000135,<20%,9,9,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,7,,,,,9,,,,7643,47.61,85300,103.52,2299,2423,15
2023,6BYL5QZYBDK8S7L73M02,41540,DE,10005,10005050501,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,3,0,2,1,4,2,2,1,2,25000.0,061.330,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,155000,2,1,1,1,1,NA,0000073,<20%,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,55-64,>74,No,Yes,1,1,7,,,,,4,9,,,4201,35.73,93300,98.58,1156,1567,31
2023,6BYL5QZYBDK8S7L73M02,48864,DE,10003,10003002400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,65000.0,097.560,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,225000,1,1,3,5,1,NA,0000130,<20%,9,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,9,,,,4250,60.47,105700,66.31,998,1843,76
2023,6BYL5QZYBDK8S7L73M02,20100,DE,10001,10001040206,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,3,0,2,1,4,2,2,1,2,105000.0,077.030,NA,NA,3,NA,NA,NA,NA,NA,00360,NA,00001,2,1,2,2,475000,1,1,3,5,1,NA,0000168,<20%,9,10,2,,,,,5,,,,,2,4,44,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,9,,,,7643,47.61,85300,103.52,2299,2423,15
